name,location,vendor_categories,review,average_rating,count,image_count,reply_count,lat,lng,full_address,sido,gu,dong
명품청기와감자탕-보라매점,"{'lat': '37.497529', 'lng': '126.91688183'}","['찜/탕', '한식', '고기/구이', '포장']","{'average_rating': 4.3, 'count': 3, 'image_count': 1, 'reply_count': 0}",4.3,3.0,1.0,0.0,37.497529,126.91688183,서울특별시 영등포구 여의대방로 93,서울,영등포구,신길동
봉천생면파스타-독산점,"{'lat': '37.4669874', 'lng': '126.89987541'}","['피자/양식', '샐러드', '포장']","{'average_rating': 4.8, 'count': 31, 'image_count': 21, 'reply_count': 29}",4.8,31.0,21.0,29.0,37.4669874,126.89987541,서울특별시 금천구 시흥대로110길 24,서울,금천구,독산동
냉면쟁이고기꾼-신대방점,"{'lat': '37.498117', 'lng': '126.9292833'}","['한식', '포장', '프랜차이즈', '1인분주문']","{'average_rating': 5.0, 'count': 34, 'image_count': 50, 'reply_count': 17}",5.0,34.0,50.0,17.0,37.498117,126.9292833,서울특별시 동작구 국사봉길 26,서울,동작구,신대방동
두남자의볶음밥&냉모밀-관악점,"{'lat': '37.4841435', 'lng': '126.93354928'}","['한식', '일식/돈까스', '아시안']","{'average_rating': 4.8, 'count': 98, 'image_count': 56, 'reply_count': 0}",4.8,98.0,56.0,0.0,37.4841435,126.93354928,서울특별시 관악구 남부순환로188길 9,서울,관악구,신림동
5.13낙곱새-구로디지털직영점,"{'lat': '37.4835696', 'lng': '126.89550281'}","['찜/탕', '한식', '일식/돈까스']","{'average_rating': 5.0, 'count': 99, 'image_count': 80, 'reply_count': 16}",5.0,99.0,80.0,16.0,37.4835696,126.89550281,서울특별시 구로구 디지털로 288,서울,구로구,구로동
곽선생왕만두-관악점,"{'lat': '37.482388', 'lng': '126.94374014'}","['분식', '포장', '프랜차이즈']","{'average_rating': 4.5, 'count': 2, 'image_count': 1, 'reply_count': 0}",4.5,2.0,1.0,0.0,37.482388,126.94374014,서울특별시 관악구 남부순환로 1741,서울,관악구,봉천동
BRsingles-봉천현대점,"{'lat': '37.4869475888964', 'lng': '126.947928226427'}","['카페/디저트', '프랜차이즈', '포장', '1인분주문']","{'average_rating': 4.8, 'count': 4, 'image_count': 2, 'reply_count': 0}",4.8,4.0,2.0,0.0,37.4869475888964,126.947928226427,서울특별시 관악구 은천로 113,서울,관악구,봉천동
요거트글로우-구로디지털단지역점,"{'lat': '37.4826214', 'lng': '126.89905164'}","['카페/디저트', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4826214,126.89905164,서울특별시 구로구 디지털로32가길 13,서울,구로구,구로동
귀한족발-상도점,"{'lat': '37.50619945580304', 'lng': '126.94753288189449'}","['한식', '족발/보쌈', '포장', '고기/구이', '프랜차이즈']","{'average_rating': 4.9, 'count': 1663, 'image_count': 1688, 'reply_count': 1654}",4.9,1663.0,1688.0,1654.0,37.50619945580304,126.94753288189447,서울특별시 동작구 만양로 20,서울,동작구,상도동
얼큰이상회,"{'lat': '37.4864785', 'lng': '126.92226258'}","['찜/탕', '한식', '야식', '포장']","{'average_rating': 4.7, 'count': 7, 'image_count': 5, 'reply_count': 7}",4.7,7.0,5.0,7.0,37.4864785,126.92226258,서울특별시 관악구 조원로 181,서울,관악구,신림동
신전떡볶이-숭실대점,"{'lat': '37.4954269', 'lng': '126.95378758'}","['분식', '프랜차이즈']","{'average_rating': 4.9, 'count': 14, 'image_count': 11, 'reply_count': 7}",4.9,14.0,11.0,7.0,37.4954269,126.95378758,서울특별시 동작구 상도로 372-3,서울,동작구,상도동
컴포즈커피-봉천점,"{'lat': '37.4872407886702', 'lng': '126.94660421570082'}","['카페/디저트', '프랜차이즈']","{'average_rating': 4.5, 'count': 27, 'image_count': 17, 'reply_count': 0}",4.5,27.0,17.0,0.0,37.4872407886702,126.94660421570082,서울특별시 관악구 양녕로 59,서울,관악구,봉천동
핫오리-신길점,"{'lat': '37.5124080911006', 'lng': '126.920455364691'}","['중국집', '야식', '아시안']","{'average_rating': 4.8, 'count': 210, 'image_count': 158, 'reply_count': 70}",4.8,210.0,158.0,70.0,37.5124080911006,126.920455364691,서울특별시 영등포구 영등포로80길 13,서울,영등포구,신길동
일단시켜찹쌀타코야끼&카페,"{'lat': '37.4868546', 'lng': '126.95527802'}","['분식', '카페/디저트', '일식/돈까스', '야식', '1인분주문']","{'average_rating': 5.0, 'count': 9, 'image_count': 4, 'reply_count': 0}",5.0,9.0,4.0,0.0,37.4868546,126.95527802,서울 관악구 봉천동 40-103,서울,관악구,봉천동
파스타는보니따-영등포점,"{'lat': '37.5059472', 'lng': '126.91237162'}","['피자/양식', '야식', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 2828, 'image_count': 2742, 'reply_count': 1398}",4.9,2828.0,2742.0,1398.0,37.5059472,126.91237162,서울특별시 영등포구 신길로38길 11,서울,영등포구,신길동
개성냉면-신림점,"{'lat': '37.4834765', 'lng': '126.90762105'}","['한식', '분식', '포장', '1인분주문']","{'average_rating': 5.0, 'count': 13, 'image_count': 8, 'reply_count': 12}",5.0,13.0,8.0,12.0,37.4834765,126.90762105,서울특별시 관악구 조원중앙로 50,서울,관악구,신림동
꽉꽉떡볶이-관악점,"{'lat': '37.4877201', 'lng': '126.95992422'}","['한식', '분식', '치킨', '포장']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 1}",5.0,1.0,1.0,1.0,37.4877201,126.95992422,서울특별시 관악구 청림6길 3,서울,관악구,봉천동
처갓집양념치킨-봉천점,"{'lat': '37.4867629', 'lng': '126.94082561'}","['프랜차이즈', '치킨', '야식', '포장']","{'average_rating': 4.9, 'count': 20, 'image_count': 13, 'reply_count': 20}",4.9,20.0,13.0,20.0,37.4867629,126.94082561,서울특별시 관악구 은천로9길 14,서울,관악구,봉천동
착한덮밥&도시락-관악점,"{'lat': '37.4680538', 'lng': '126.93746599'}","['한식', '도시락/죽', '포장']","{'average_rating': 4.9, 'count': 103, 'image_count': 98, 'reply_count': 36}",4.9,103.0,98.0,36.0,37.4680538,126.93746599,서울특별시 관악구 대학길 58-3,서울,관악구,신림동
프로스퍼피자,"{'lat': '37.4990877', 'lng': '126.92561132'}","['피자/양식', '카페/디저트', '치킨', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4990877,126.92561132,서울특별시 동작구 여의대방로24길 101,서울,동작구,대방동
고르도피자-봉천점,"{'lat': '37.4838462', 'lng': '126.95313381'}","['피자/양식', '야식', '포장']","{'average_rating': 5.0, 'count': 182, 'image_count': 188, 'reply_count': 169}",5.0,182.0,188.0,169.0,37.4838462,126.95313381,서울특별시 관악구 중앙길 23,서울,관악구,봉천동
오비스케밥-서울대입구역점,"{'lat': '37.4839695', 'lng': '126.95558387'}","['피자/양식', '아시안', '야식', '1인분주문']","{'average_rating': 5.0, 'count': 5, 'image_count': 7, 'reply_count': 0}",5.0,5.0,7.0,0.0,37.4839695,126.95558387,서울특별시 관악구 관악로24길 14,서울,관악구,봉천동
마포화곱창-신림점,"{'lat': '37.4870127', 'lng': '126.92534823'}","['한식', '야식', '고기/구이', '프랜차이즈']","{'average_rating': 4.8, 'count': 343, 'image_count': 345, 'reply_count': 42}",4.8,343.0,345.0,42.0,37.4870127,126.92534823,서울특별시 관악구 신림동길 32,서울,관악구,신림동
도우하우피자-동작점,"{'lat': '37.5042528', 'lng': '126.94029047'}","['피자/양식', '포장', '야식', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.5042528,126.94029047,서울특별시 동작구 장승배기로 70,서울,동작구,상도동
의정부불냉면-서울대입구역점,"{'lat': '37.4859121', 'lng': '126.95687489'}","['한식', '분식', '포장', '야식', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4859121,126.95687489,서울특별시 관악구 관악로 244,서울,관악구,봉천동
큰그림과일&야채가게,"{'lat': '37.4751431972374', 'lng': '126.932372347498'}","['카페/디저트', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4751431972374,126.932372347498,서울특별시 관악구 신림로29길 8,서울,관악구,신림동
땅스즉석떡볶이-서울독산점,"{'lat': '37.4756758', 'lng': '126.89951219'}","['분식', '프랜차이즈', '포장', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4756758,126.89951219,서울특별시 금천구 시흥대로150길 6,서울,금천구,독산동
땅스부대찌개-서울상도점,"{'lat': '37.4980839425101', 'lng': '126.934519054641'}","['한식', '프랜차이즈', '찜/탕', '포장']","{'average_rating': 5.0, 'count': 1319, 'image_count': 1073, 'reply_count': 747}",5.0,1319.0,1073.0,747.0,37.4980839425101,126.934519054641,서울특별시 동작구 성대로 67,서울,동작구,상도동
써브웨이-보라매점,"{'lat': '37.4912113002302', 'lng': '126.924990327332'}","['피자/양식', '프랜차이즈', '샌드위치', '샐러드']","{'average_rating': 4.7, 'count': 1643, 'image_count': 899, 'reply_count': 568}",4.7,1643.0,899.0,568.0,37.4912113002302,126.924990327332,서울특별시 동작구 보라매로3길 29,서울,동작구,신대방동
바른마카롱,"{'lat': '37.5012435', 'lng': '126.91939426'}","['카페/디저트', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.5012435,126.91939426,서울 영등포구 신길동 602,서울,영등포구,신길동
이삭토스트-미성점,"{'lat': '37.4796289407496', 'lng': '126.91468482382'}","['카페/디저트', '프랜차이즈', '샌드위치']","{'average_rating': 4.9, 'count': 125, 'image_count': 77, 'reply_count': 1}",4.9,125.0,77.0,1.0,37.4796289407496,126.91468482382,서울특별시 관악구 난곡로 287,서울,관악구,신림동
짝꿍파스타,"{'lat': '37.4880912', 'lng': '126.95852013'}","['피자/양식', '1인분주문', '포장']","{'average_rating': 5.0, 'count': 88, 'image_count': 98, 'reply_count': 80}",5.0,88.0,98.0,80.0,37.4880912,126.95852013,서울특별시 관악구 청림길 4,서울,관악구,봉천동
토박이활어회&참치,"{'lat': '37.5004105', 'lng': '126.84916047'}","['포장', '일식/돈까스', '야식', '회/초밥', '찜/탕']","{'average_rating': 4.6, 'count': 986, 'image_count': 775, 'reply_count': 678}",4.6,986.0,775.0,678.0,37.5004105,126.84916047,서울특별시 구로구 경인로31길 72,서울,구로구,개봉동
기영이숯불두마리치킨-금천독산점,"{'lat': '37.4689867', 'lng': '126.90208734'}","['고기/구이', '프랜차이즈', '치킨', '포장']","{'average_rating': 4.9, 'count': 124, 'image_count': 124, 'reply_count': 124}",4.9,124.0,124.0,124.0,37.4689867,126.90208734,서울특별시 금천구 독산로 247,서울,금천구,독산동
덮밥90도씨-관악점,"{'lat': '37.4800102821691', 'lng': '126.927809952324'}","['포장', '한식', '야식', '프랜차이즈', '고기/구이']","{'average_rating': 4.8, 'count': 762, 'image_count': 706, 'reply_count': 181}",4.8,762.0,706.0,181.0,37.4800102821691,126.927809952324,서울특별시 관악구 신원로 7,서울,관악구,신림동
대한낙곱새&칡냉면,"{'lat': '37.5028625', 'lng': '126.8764714'}","['한식', '야식', '찜/탕', '포장']","{'average_rating': 4.8, 'count': 181, 'image_count': 153, 'reply_count': 0}",4.8,181.0,153.0,0.0,37.5028625,126.8764714,서울특별시 구로구 경인로55길 31,서울,구로구,구로동
삼촌축산,"{'lat': '37.4687645', 'lng': '126.90335786'}","['한식', '고기/구이', '포장']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 1}",5.0,1.0,1.0,1.0,37.4687645,126.90335786,서울특별시 금천구 독산로74길 17,서울,금천구,독산동
육회바른연어-낙성대점,"{'lat': '37.4757206', 'lng': '126.96428153'}","['고기/구이', '일식/돈까스', '회/초밥', '프랜차이즈']","{'average_rating': 5.0, 'count': 73, 'image_count': 58, 'reply_count': 28}",5.0,73.0,58.0,28.0,37.4757206,126.96428153,서울특별시 관악구 남부순환로246길 18,서울,관악구,봉천동
육도령-신림점,"{'lat': '37.4826161', 'lng': '126.91047824'}","['찜/탕', '한식', '고기/구이', '포장', '야식']","{'average_rating': 4.3, 'count': 15, 'image_count': 14, 'reply_count': 14}",4.3,15.0,14.0,14.0,37.4826161,126.91047824,서울특별시 관악구 남부순환로143길 29,서울,관악구,신림동
일미함바집,"{'lat': '37.5028625', 'lng': '126.8764714'}","['한식', '야식', '포장', '찜/탕']","{'average_rating': 4.8, 'count': 448, 'image_count': 408, 'reply_count': 54}",4.8,448.0,408.0,54.0,37.5028625,126.8764714,서울특별시 구로구 경인로55길 31,서울,구로구,구로동
태리로제떡볶이&닭강정-신림점,"{'lat': '37.4872731', 'lng': '126.91455948'}","['분식', '프랜차이즈', '포장', '치킨']","{'average_rating': 4.8, 'count': 1153, 'image_count': 1044, 'reply_count': 210}",4.8,1153.0,1044.0,210.0,37.4872731,126.91455948,서울특별시 관악구 신사로10길 7,서울,관악구,신림동
쌍칼국수86&메밀향막국수영등포점,"{'lat': '37.5140441', 'lng': '126.90605071'}","['한식', '포장', '족발/보쌈']","{'average_rating': 4.9, 'count': 168, 'image_count': 153, 'reply_count': 136}",4.9,168.0,153.0,136.0,37.5140441,126.90605071,서울특별시 영등포구 영신로19길 16,서울,영등포구,영등포동
파머스포케-서울대점,"{'lat': '37.4685778', 'lng': '126.93775233'}","['샐러드', '카페/디저트', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 11, 'image_count': 7, 'reply_count': 9}",4.8,11.0,7.0,9.0,37.4685778,126.93775233,서울특별시 관악구 대학길 47,서울,관악구,신림동
가마솥도시락,"{'lat': '37.4686969991815', 'lng': '126.940417522828'}","['포장', '한식', '일식/돈까스', '치킨', '1인분주문']","{'average_rating': 4.9, 'count': 80, 'image_count': 47, 'reply_count': 51}",4.9,80.0,47.0,51.0,37.4686969991815,126.940417522828,서울특별시 관악구 대학7길 49,서울,관악구,신림동
버글버글호프광장,"{'lat': '37.4996288', 'lng': '126.92088327'}","['분식', '치킨', '찜/탕', '포장', '야식']","{'average_rating': 4.2, 'count': 5, 'image_count': 4, 'reply_count': 4}",4.2,5.0,4.0,4.0,37.4996288,126.92088327,서울특별시 동작구 여의대방로24가길 31,서울,동작구,대방동
본죽앤비빔밥-보라매역점,"{'lat': '37.4985673111592', 'lng': '126.921042662156'}","['한식', '프랜차이즈', '도시락/죽', '1인분주문']","{'average_rating': 4.8, 'count': 93, 'image_count': 64, 'reply_count': 26}",4.8,93.0,64.0,26.0,37.4985673111592,126.921042662156,서울특별시 동작구 여의대방로24가길 8,서울,동작구,대방동
땅스부대찌개-서울독산점,"{'lat': '37.4756758', 'lng': '126.89951219'}","['찜/탕', '한식', '프랜차이즈', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4756758,126.89951219,서울특별시 금천구 시흥대로150길 6,서울,금천구,독산동
죽전할매-관악점,"{'lat': '37.4873822', 'lng': '126.94822192'}","['한식', '야식', '도시락/죽', '포장']","{'average_rating': 4.0, 'count': 6, 'image_count': 5, 'reply_count': 3}",4.0,6.0,5.0,3.0,37.4873822,126.94822192,서울특별시 관악구 은천로23길 16,서울,관악구,봉천동
미친닭날개구이-대림본점,"{'lat': '37.4898872110733', 'lng': '126.900690986781'}","['중국집', '고기/구이', '아시안']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4898872110733,126.900690986781,서울특별시 영등포구 디지털로 366,서울,영등포구,대림동
두찜-영등포신길점,"{'lat': '37.5059388131206', 'lng': '126.911767729594'}","['포장', '한식', '프랜차이즈', '찜/탕', '피자/양식']","{'average_rating': 4.8, 'count': 444, 'image_count': 338, 'reply_count': 33}",4.8,444.0,338.0,33.0,37.5059388131206,126.911767729594,서울특별시 영등포구 신길로38길 6,서울,영등포구,신길동
스시모모타로,"{'lat': '37.485560866012406', 'lng': '126.93440313964342'}","['일식/돈까스', '회/초밥']","{'average_rating': 4.9, 'count': 21, 'image_count': 20, 'reply_count': 0}",4.9,21.0,20.0,0.0,37.485560866012406,126.93440313964342,서울특별시 관악구 남부순환로191길 8,서울,관악구,봉천동
매드피자-구로점,"{'lat': '37.4932357', 'lng': '126.887989'}","['피자/양식', '고기/구이', '치킨', '포장', '야식']","{'average_rating': 4.9, 'count': 475, 'image_count': 396, 'reply_count': 26}",4.9,475.0,396.0,26.0,37.4932357,126.887989,서울특별시 구로구 가마산로22길 27,서울,구로구,구로동
후후마켓,"{'lat': '37.5032042', 'lng': '126.92352109'}","['피자/양식', '치킨', '1인분주문']","{'average_rating': 4.8, 'count': 13, 'image_count': 10, 'reply_count': 1}",4.8,13.0,10.0,1.0,37.5032042,126.92352109,서울특별시 동작구 대방동15가길 8,서울,동작구,대방동
던킨-신림양지병원점,"{'lat': '37.484351703921035', 'lng': '126.93283766796928'}","['카페/디저트', '프랜차이즈', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.48435170392104,126.93283766796928,서울특별시 관악구 남부순환로 1640,서울,관악구,신림동
압구정샌드위치-봉천점,"{'lat': '37.479397', 'lng': '126.94365984'}","['샐러드', '카페/디저트', '샌드위치', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 27, 'image_count': 22, 'reply_count': 0}",5.0,27.0,22.0,0.0,37.479397,126.94365984,서울특별시 관악구 쑥고개로 66,서울,관악구,봉천동
순대국에진심인남자-직영1호점,"{'lat': '37.4873822', 'lng': '126.94822192'}","['분식', '치킨', '포장', '야식']","{'average_rating': 5.0, 'count': 263, 'image_count': 252, 'reply_count': 228}",5.0,263.0,252.0,228.0,37.4873822,126.94822192,서울특별시 관악구 은천로23길 16,서울,관악구,봉천동
더리터-신림점,"{'lat': '37.4880953', 'lng': '126.92582884'}","['카페/디저트', '프랜차이즈', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4880953,126.92582884,서울특별시 관악구 신림로71길 46,서울,관악구,신림동
황제돈숯불고기-관악점,"{'lat': '37.4793676', 'lng': '126.9569922'}","['한식', '분식', '고기/구이', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 3, 'image_count': 2, 'reply_count': 3}",5.0,3.0,2.0,3.0,37.4793676,126.9569922,서울특별시 관악구 남부순환로 1868,서울,관악구,봉천동
땅스즉석떡볶이-서울상도점,"{'lat': '37.4980839425101', 'lng': '126.934519054641'}","['분식', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 250, 'image_count': 214, 'reply_count': 104}",4.9,250.0,214.0,104.0,37.4980839425101,126.934519054641,서울특별시 동작구 성대로 67,서울,동작구,상도동
선아닭발,"{'lat': '37.4992615', 'lng': '126.92738439'}","['포장', '한식', '치킨', '분식', '야식']","{'average_rating': 4.9, 'count': 45, 'image_count': 49, 'reply_count': 28}",4.9,45.0,49.0,28.0,37.4992615,126.92738439,서울특별시 동작구 여의대방로24길 131,서울,동작구,대방동
암파스타레&피자-봉천점,"{'lat': '37.4908841', 'lng': '126.93014672'}","['피자/양식', '프랜차이즈', '야식', '포장', '1인분주문']","{'average_rating': 5.0, 'count': 17, 'image_count': 18, 'reply_count': 12}",5.0,17.0,18.0,12.0,37.4908841,126.93014672,서울특별시 관악구 당곡2길 22,서울,관악구,봉천동
삼첩분식-서울구로점,"{'lat': '37.4964249406338', 'lng': '126.891952779027'}","['포장', '분식', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 4176, 'image_count': 4351, 'reply_count': 1667}",4.9,4176.0,4351.0,1667.0,37.4964249406338,126.891952779027,서울특별시 구로구 가마산로 284,서울,구로구,구로동
아이캔리부트-서울대점,"{'lat': '37.4798472', 'lng': '126.94789647'}","['카페/디저트', '샌드위치', '샐러드', '포장']","{'average_rating': 4.9, 'count': 29, 'image_count': 42, 'reply_count': 25}",4.9,29.0,42.0,25.0,37.4798472,126.94789647,서울특별시 관악구 청룡7길 33,서울,관악구,봉천동
인생BBQ-양키고기-관악점,"{'lat': '37.4779272', 'lng': '126.96073671'}","['한식', '고기/구이', '도시락/죽', '포장', '야식', '1인분주문']","{'average_rating': 5.0, 'count': 905, 'image_count': 755, 'reply_count': 738}",5.0,905.0,755.0,738.0,37.4779272,126.96073671,서울특별시 관악구 남부순환로 1904,서울,관악구,봉천동
엘리앤크리스 피자,"{'lat': '37.4990877', 'lng': '126.92561132'}","['피자/양식', '샐러드', '포장']","{'average_rating': 5.0, 'count': 92, 'image_count': 86, 'reply_count': 16}",5.0,92.0,86.0,16.0,37.4990877,126.92561132,서울특별시 동작구 여의대방로24길 101,서울,동작구,대방동
전복죽전복장진짜전복,"{'lat': '37.50407497165323', 'lng': '126.94265311505544'}","['한식', '도시락/죽', '찜/탕', '다회용기']","{'average_rating': 4.9, 'count': 356, 'image_count': 246, 'reply_count': 89}",4.9,356.0,246.0,89.0,37.50407497165323,126.94265311505544,서울특별시 동작구 상도로30길 40,서울,동작구,상도동
덮밥한입만-본점,"{'lat': '37.4856533', 'lng': '126.95747498'}","['한식', '포장', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4856533,126.95747498,서울특별시 관악구 관악로24길 68,서울,관악구,봉천동
처갓집양념치킨-행운점,"{'lat': '37.4859121', 'lng': '126.95687489'}","['야식', '치킨', '포장', '프랜차이즈', '신규맛집']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 0}",5.0,1.0,1.0,0.0,37.4859121,126.95687489,서울특별시 관악구 관악로 244,서울,관악구,봉천동
수현이네옛날통닭-신림점,"{'lat': '37.4864579', 'lng': '126.92993797'}","['야식', '치킨']","{'average_rating': 4.6, 'count': 22, 'image_count': 15, 'reply_count': 0}",4.6,22.0,15.0,0.0,37.4864579,126.92993797,서울특별시 관악구 신림로68길 10,서울,관악구,신림동
탕화쿵푸마라탕-독산점,"{'lat': '37.4689512', 'lng': '126.90125725'}","['중국집', '찜/탕', '아시안', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 173, 'image_count': 137, 'reply_count': 1}",5.0,173.0,137.0,1.0,37.4689512,126.90125725,서울특별시 금천구 독산로75길 19,서울,금천구,독산동
만성찬팅,"{'lat': '37.4830779561699', 'lng': '126.930413359378'}",['중국집'],"{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4830779561699,126.930413359378,서울특별시 관악구 신림로 322-4,서울,관악구,신림동
휘가로,"{'lat': '37.4695928', 'lng': '126.93872468'}","['포장', '한식', '야식', '고기/구이', '찜/탕']","{'average_rating': 4.9, 'count': 512, 'image_count': 525, 'reply_count': 486}",4.9,512.0,525.0,486.0,37.4695928,126.93872468,서울특별시 관악구 신림로11길 20,서울,관악구,신림동
직접구운족발-대방직영점,"{'lat': '37.5084854', 'lng': '126.93165432'}","['한식', '고기/구이', '족발/보쌈', '1인분주문']","{'average_rating': 4.9, 'count': 179, 'image_count': 165, 'reply_count': 176}",4.9,179.0,165.0,176.0,37.5084854,126.93165432,서울특별시 동작구 여의대방로36길 102,서울,동작구,대방동
고래카레-신대방점,"{'lat': '37.4902044', 'lng': '126.90835727'}","['분식', '일식/돈까스', '야식', '포장']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 0}",5.0,1.0,1.0,0.0,37.4902044,126.90835727,서울특별시 동작구 신대방길 111,서울,동작구,신대방동
기막힌포차&수육,"{'lat': '37.4824907', 'lng': '126.93102758'}","['한식', '족발/보쌈', '찜/탕']","{'average_rating': 4.9, 'count': 21, 'image_count': 17, 'reply_count': 0}",4.9,21.0,17.0,0.0,37.4824907,126.93102758,서울특별시 관악구 신림로58길 21,서울,관악구,신림동
토닭토닭-봉천점,"{'lat': '37.4868774', 'lng': '126.95812394'}","['찜/탕', '한식', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 33, 'image_count': 31, 'reply_count': 1}",4.9,33.0,31.0,1.0,37.4868774,126.95812394,서울특별시 관악구 청림2길 36,서울,관악구,봉천동
파리바게뜨-신대방삼거리역점,"{'lat': '37.4987653', 'lng': '126.9288979'}","['카페/디저트', '프랜차이즈', '샌드위치']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4987653,126.9288979,서울특별시 동작구 국사봉1길 4,서울,동작구,상도동
덮덮밥-서울구로점,"{'lat': '37.4976917615254', 'lng': '126.892254704599'}","['포장', '한식', '프랜차이즈', '도시락/죽']","{'average_rating': 4.9, 'count': 1768, 'image_count': 1581, 'reply_count': 1386}",4.9,1768.0,1581.0,1386.0,37.4976917615254,126.892254704599,서울특별시 구로구 공원로 3,서울,구로구,구로동
고기반김치반반반김치찜-신림점,"{'lat': '37.4685704', 'lng': '126.93726426'}","['찜/탕', '한식', '고기/구이', '야식', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 5, 'image_count': 7, 'reply_count': 3}",4.8,5.0,7.0,3.0,37.4685704,126.93726426,서울특별시 관악구 호암로22길 81,서울,관악구,신림동
스택빈-신림봉천점,"{'lat': '37.4841364', 'lng': '126.93906159'}","['카페/디저트', '포장', '야식', '샌드위치']","{'average_rating': 5.0, 'count': 3, 'image_count': 2, 'reply_count': 2}",5.0,3.0,2.0,2.0,37.4841364,126.93906159,서울특별시 관악구 봉천로 352,서울,관악구,봉천동
처갓집양념치킨-서울대입구점,"{'lat': '37.4797249', 'lng': '126.94838435'}","['치킨', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 14, 'image_count': 10, 'reply_count': 0}",4.9,14.0,10.0,0.0,37.4797249,126.94838435,서울특별시 관악구 청룡7길 41,서울,관악구,봉천동
죽의신-본점,"{'lat': '37.4804264', 'lng': '126.90189644'}","['한식', '도시락/죽', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 57, 'image_count': 56, 'reply_count': 57}",5.0,57.0,56.0,57.0,37.4804264,126.90189644,서울특별시 관악구 시흥대로160길 38,서울,관악구,신림동
커리&오므라이스,"{'lat': '37.4839695', 'lng': '126.95558387'}","['한식', '일식/돈까스', '포장']","{'average_rating': 4.8, 'count': 26, 'image_count': 35, 'reply_count': 24}",4.8,26.0,35.0,24.0,37.4839695,126.95558387,서울특별시 관악구 관악로24길 14,서울,관악구,봉천동
홍익팔뚝금밥,"{'lat': '37.4694400154917', 'lng': '126.936646346676'}","['분식', '포장']","{'average_rating': 4.9, 'count': 331, 'image_count': 293, 'reply_count': 118}",4.9,331.0,293.0,118.0,37.4694400154917,126.936646346676,서울특별시 관악구 호암로24길 63,서울,관악구,신림동
순삭닭강정-관악점,"{'lat': '37.4793391391712', 'lng': '126.949015513263'}","['프랜차이즈', '치킨', '포장']","{'average_rating': 4.9, 'count': 885, 'image_count': 802, 'reply_count': 291}",4.9,885.0,802.0,291.0,37.4793391391712,126.949015513263,서울특별시 관악구 쑥고개로 111,서울,관악구,봉천동
성대생우동짜장-본점,"{'lat': '37.4879641', 'lng': '126.91140552'}","['분식', '한식', '포장', '야식']","{'average_rating': 4.8, 'count': 1413, 'image_count': 1207, 'reply_count': 51}",4.8,1413.0,1207.0,51.0,37.4879641,126.91140552,서울특별시 동작구 신대방길 21,서울,동작구,신대방동
