name,location,vendor_categories,review,average_rating,count,image_count,reply_count,lat,lng
투뿔소곱창-봉천직영점,"{'lat': '37.4867575', 'lng': '126.94058449'}","['한식', '고기/구이', '포장', '야식', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4867575,126.94058449
돈까스짱-상도점,"{'lat': '37.4998299', 'lng': '126.93238732'}","['일식/돈까스', '프랜차이즈', '1인분주문']","{'average_rating': 4.9, 'count': 42, 'image_count': 27, 'reply_count': 41}",4.9,42.0,27.0,41.0,37.4998299,126.93238732
목동버거-신림직영점,"{'lat': '37.4706049', 'lng': '126.93393897'}","['포장', '버거', '프랜차이즈', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4706049,126.93393897
포케웨이타코웨이-신대방점,"{'lat': '37.4876632', 'lng': '126.91471418'}","['한식', '포장', '야식']","{'average_rating': 4.4, 'count': 7, 'image_count': 8, 'reply_count': 0}",4.4,7.0,8.0,0.0,37.4876632,126.91471418
피자파는집-서울신림점,"{'lat': '37.48673', 'lng': '126.9279402'}","['피자/양식', '프랜차이즈', '야식', '포장']","{'average_rating': 5.0, 'count': 51, 'image_count': 29, 'reply_count': 35}",5.0,51.0,29.0,35.0,37.48673,126.9279402
찌개에밥이그냥뚝닥찌개전문점-관악본점,"{'lat': '37.4854486', 'lng': '126.92872326'}","['찜/탕', '한식', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4854486,126.92872326
동대문엽기떡볶이-신림녹두점,"{'lat': '37.4700657', 'lng': '126.93893808'}","['분식', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 332, 'image_count': 294, 'reply_count': 0}",4.9,332.0,294.0,0.0,37.4700657,126.93893808
요거트홀릭-신림직영점,"{'lat': '37.4844352', 'lng': '126.92455249'}","['카페/디저트', '포장', '샐러드', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 41, 'image_count': 38, 'reply_count': 36}",5.0,41.0,38.0,36.0,37.4844352,126.92455249
헤비스테이크-신림역점,"{'lat': '37.4834548', 'lng': '126.92998288'}","['피자/양식', '고기/구이', '도시락/죽', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 7, 'image_count': 4, 'reply_count': 0}",4.9,7.0,4.0,0.0,37.4834548,126.92998288
포도나무김밥,"{'lat': '37.4702798', 'lng': '126.93622391'}","['분식', '한식', '포장']","{'average_rating': 4.8, 'count': 4644, 'image_count': 3674, 'reply_count': 2}",4.8,4644.0,3674.0,2.0,37.4702798,126.93622391
볶볶-봉천점,"{'lat': '37.4775421', 'lng': '126.94693072'}","['한식', '야식', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 131, 'image_count': 80, 'reply_count': 87}",4.9,131.0,80.0,87.0,37.4775421,126.94693072
밀리주먹밥&꼬마김밥,"{'lat': '37.4824019', 'lng': '126.94042786'}","['한식', '일식/돈까스', '분식', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4824019,126.94042786
대한카츠-관악동작점,"{'lat': '37.4870243', 'lng': '126.91105433'}","['한식', '일식/돈까스', '포장', '야식', '프랜차이즈', '1인분주문']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4870243,126.91105433
만다린-본점,"{'lat': '37.4860688645845', 'lng': '126.938884095614'}","['중국집', '포장', '프랜차이즈']","{'average_rating': 4.3, 'count': 262, 'image_count': 108, 'reply_count': 0}",4.3,262.0,108.0,0.0,37.4860688645845,126.938884095614
샐러데이즈-신대방역점,"{'lat': '37.4870121263783', 'lng': '126.917381558919'}","['샐러드', '샌드위치', '카페/디저트', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 453, 'image_count': 429, 'reply_count': 8}",5.0,453.0,429.0,8.0,37.4870121263783,126.917381558919
상무초밥-서울대입구역점,"{'lat': '37.4802159', 'lng': '126.95298473'}","['회/초밥', '일식/돈까스', '프랜차이즈']","{'average_rating': 5.0, 'count': 51, 'image_count': 51, 'reply_count': 0}",5.0,51.0,51.0,0.0,37.4802159,126.95298473
천지두루치기&짜글이-봉천점,"{'lat': '37.4875706', 'lng': '126.94684844'}","['찜/탕', '한식', '고기/구이', '포장', '야식']","{'average_rating': 5.0, 'count': 1, 'image_count': 0, 'reply_count': 0}",5.0,1.0,0.0,0.0,37.4875706,126.94684844
청담동마녀김밥-서울대입구역점,"{'lat': '37.4810791534902', 'lng': '126.950689145834'}","['한식', '분식', '프랜차이즈']","{'average_rating': 4.8, 'count': 606, 'image_count': 481, 'reply_count': 0}",4.8,606.0,481.0,0.0,37.4810791534902,126.950689145834
본대가미나리감자탕-관악직영점,"{'lat': '37.4814092', 'lng': '126.94310598'}","['찜/탕', '한식', '고기/구이', '포장', '프랜차이즈', '1인분주문']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4814092,126.94310598
그랩유부,"{'lat': '37.4816515', 'lng': '126.9515802'}","['피자/양식', '한식', '일식/돈까스', '회/초밥', '포장']","{'average_rating': 4.9, 'count': 838, 'image_count': 713, 'reply_count': 5}",4.9,838.0,713.0,5.0,37.4816515,126.9515802
디저트참잘하는집-신림점,"{'lat': '37.4827826', 'lng': '126.91737565'}","['카페/디저트', '야식', '프랜차이즈']","{'average_rating': 4.8, 'count': 8, 'image_count': 10, 'reply_count': 3}",4.8,8.0,10.0,3.0,37.4827826,126.91737565
아성원,"{'lat': '37.4736979', 'lng': '126.89944666'}","['중국집', '프랜차이즈']","{'average_rating': 4.9, 'count': 7118, 'image_count': 6494, 'reply_count': 5106}",4.9,7118.0,6494.0,5106.0,37.4736979,126.89944666
혜화동국물두루치기-봉천점,"{'lat': '37.4881385', 'lng': '126.9465584'}","['찜/탕', '한식', '포장']","{'average_rating': 4.8, 'count': 352, 'image_count': 299, 'reply_count': 7}",4.8,352.0,299.0,7.0,37.4881385,126.9465584
행컵-봉천점,"{'lat': '37.4891037', 'lng': '126.93011152'}","['한식', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 36, 'image_count': 34, 'reply_count': 36}",4.9,36.0,34.0,36.0,37.4891037,126.93011152
청담족발-관악점,"{'lat': '37.4861307', 'lng': '126.93675981'}","['고기/구이', '족발/보쌈', '포장', '프랜차이즈', '다회용기']","{'average_rating': 4.9, 'count': 360, 'image_count': 406, 'reply_count': 348}",4.9,360.0,406.0,348.0,37.4861307,126.93675981
구성이기가막힌밥상구기밥-관악본점,"{'lat': '37.4854486', 'lng': '126.92872326'}","['찜/탕', '한식', '포장', '프랜차이즈']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4854486,126.92872326
동원각,"{'lat': '37.4800031', 'lng': '126.94590971'}","['중국집', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 251, 'image_count': 240, 'reply_count': 142}",4.8,251.0,240.0,142.0,37.4800031,126.94590971
포케올데이샐러드&도시락-보라매점,"{'lat': '37.4939847', 'lng': '126.92689939'}","['피자/양식', '샐러드', '카페/디저트', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 162, 'image_count': 167, 'reply_count': 93}",4.8,162.0,167.0,93.0,37.4939847,126.92689939
프랭크버거-신림녹두거리점,"{'lat': '37.4704811', 'lng': '126.9344768'}","['버거', '포장', '프랜차이즈']","{'average_rating': 4.7, 'count': 67, 'image_count': 56, 'reply_count': 46}",4.7,67.0,56.0,46.0,37.4704811,126.9344768
진미소곱창,"{'lat': '37.4834944', 'lng': '126.94210656'}","['한식', '고기/구이', '야식', '포장']","{'average_rating': 4.9, 'count': 247, 'image_count': 243, 'reply_count': 79}",4.9,247.0,243.0,79.0,37.4834944,126.94210656
어쩌다김치찜-관악본점,"{'lat': '37.4840309', 'lng': '126.95324184'}","['찜/탕', '한식', '포장']","{'average_rating': 4.9, 'count': 201, 'image_count': 173, 'reply_count': 11}",4.9,201.0,173.0,11.0,37.4840309,126.95324184
바른닭강정,"{'lat': '37.4843936', 'lng': '126.92651235'}","['한식', '카페/디저트', '야식', '치킨']","{'average_rating': 4.7, 'count': 81, 'image_count': 67, 'reply_count': 0}",4.7,81.0,67.0,0.0,37.4843936,126.92651235
미친김치찌개&부대찌개-관악점,"{'lat': '37.485897', 'lng': '126.93839049'}","['찜/탕', '한식', '포장', '야식']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.485897,126.93839049
BBQ-신대방사랑점,"{'lat': '37.4964182', 'lng': '126.92792128'}","['프랜차이즈', '치킨']","{'average_rating': 4.8, 'count': 127, 'image_count': 97, 'reply_count': 9}",4.8,127.0,97.0,9.0,37.4964182,126.92792128
테이킷스시,"{'lat': '37.4985297', 'lng': '126.93374297'}","['일식/돈까스', '회/초밥', '포장']","{'average_rating': 5.0, 'count': 889, 'image_count': 820, 'reply_count': 420}",5.0,889.0,820.0,420.0,37.4985297,126.93374297
텍사스부대찌개연쇄토핑사건-관악본점,"{'lat': '37.4854486', 'lng': '126.92872326'}","['찜/탕', '한식', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 1}",5.0,1.0,1.0,1.0,37.4854486,126.92872326
바른국밥-신림점,"{'lat': '37.4898932', 'lng': '126.92909895'}","['한식', '프랜차이즈', '포장', '1인분주문', '찜/탕', '분식']","{'average_rating': 5.0, 'count': 86, 'image_count': 81, 'reply_count': 41}",5.0,86.0,81.0,41.0,37.4898932,126.92909895
제로밥상설탕없이완벽한한끼-관악점,"{'lat': '37.4814092', 'lng': '126.94310598'}","['한식', '고기/구이', '1인분주문', '포장']","{'average_rating': 4.7, 'count': 10, 'image_count': 7, 'reply_count': 10}",4.7,10.0,7.0,10.0,37.4814092,126.94310598
고기백반,"{'lat': '37.4849925', 'lng': '126.93604823'}","['한식', '고기/구이', '포장', '1인분주문']","{'average_rating': 5.0, 'count': 40, 'image_count': 37, 'reply_count': 40}",5.0,40.0,37.0,40.0,37.4849925,126.93604823
가장맛있는족발-관악난곡점,"{'lat': '37.4748984937384', 'lng': '126.918219626496'}","['족발/보쌈', '프랜차이즈', '한식', '포장']","{'average_rating': 5.0, 'count': 503, 'image_count': 538, 'reply_count': 0}",5.0,503.0,538.0,0.0,37.4748984937384,126.918219626496
한우육회-신림점,"{'lat': '37.4862133', 'lng': '126.92876896'}","['고기/구이', '회/초밥', '포장']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4862133,126.92876896
봉천역맛집엄마의삼계탕,"{'lat': '37.4821803', 'lng': '126.94061043'}","['찜/탕', '한식', '고기/구이', '포장']","{'average_rating': 5.0, 'count': 27, 'image_count': 26, 'reply_count': 25}",5.0,27.0,26.0,25.0,37.4821803,126.94061043
꾸꾸닭매운숯불바베큐&치킨-봉천신림점,"{'lat': '37.4857221', 'lng': '126.93696214'}","['분식', '야식', '치킨', '포장']","{'average_rating': 5.0, 'count': 1, 'image_count': 0, 'reply_count': 0}",5.0,1.0,0.0,0.0,37.4857221,126.93696214
서울분식단,"{'lat': '37.4814092', 'lng': '126.94310598'}","['한식', '분식', '일식/돈까스', '포장']","{'average_rating': 5.0, 'count': 11, 'image_count': 10, 'reply_count': 0}",5.0,11.0,10.0,0.0,37.4814092,126.94310598
한가네한식도시락,"{'lat': '37.4682228', 'lng': '126.93640031'}","['한식', '고기/구이', '야식', '도시락/죽', '포장']","{'average_rating': 5.0, 'count': 2, 'image_count': 2, 'reply_count': 0}",5.0,2.0,2.0,0.0,37.4682228,126.93640031
혼밥집,"{'lat': '37.485750753401', 'lng': '126.931750895241'}","['포장', '한식', '야식']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.485750753401,126.931750895241
찐초밥-관악점,"{'lat': '37.4767616', 'lng': '126.95853241'}","['일식/돈까스', '야식', '회/초밥', '포장']","{'average_rating': 4.9, 'count': 4195, 'image_count': 3955, 'reply_count': 4188}",4.9,4195.0,3955.0,4188.0,37.4767616,126.95853241
홍콩반점0410-관악난곡점,"{'lat': '37.4747848', 'lng': '126.91863235'}","['중국집', '프랜차이즈']","{'average_rating': 4.8, 'count': 5, 'image_count': 3, 'reply_count': 0}",4.8,5.0,3.0,0.0,37.4747848,126.91863235
명인만두-서울대점,"{'lat': '37.4717562349352', 'lng': '126.934528895019'}","['포장', '분식', '프랜차이즈']","{'average_rating': 4.8, 'count': 499, 'image_count': 426, 'reply_count': 346}",4.8,499.0,426.0,346.0,37.4717562349352,126.934528895019
찜순이와곱도령,"{'lat': '37.48884731844681', 'lng': '126.92678001029716'}","['찜/탕', '한식', '포장', '야식']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.48884731844681,126.92678001029716
제육대가-동작점,"{'lat': '37.5019109', 'lng': '126.94083401'}","['찜/탕', '한식', '고기/구이', '야식', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 292, 'image_count': 188, 'reply_count': 219}",5.0,292.0,188.0,219.0,37.5019109,126.94083401
영화루-관악점,"{'lat': '37.4843044232629', 'lng': '126.920588048881'}",['중국집'],"{'average_rating': 4.3, 'count': 514, 'image_count': 287, 'reply_count': 0}",4.3,514.0,287.0,0.0,37.4843044232629,126.920588048881
갓츠파스타&포크커틀렛,"{'lat': '37.4853618', 'lng': '126.93363341'}","['피자/양식', '일식/돈까스', '포장']","{'average_rating': 5.0, 'count': 11, 'image_count': 8, 'reply_count': 2}",5.0,11.0,8.0,2.0,37.4853618,126.93363341
근본돈카츠-본점,"{'lat': '37.4879641', 'lng': '126.91140552'}","['일식/돈까스', '포장', '찜/탕', '한식']","{'average_rating': 4.8, 'count': 5, 'image_count': 4, 'reply_count': 1}",4.8,5.0,4.0,1.0,37.4879641,126.91140552
디저트공방,"{'lat': '37.4767829', 'lng': '126.93632618'}","['카페/디저트', '샌드위치', '포장', '샐러드', '야식']","{'average_rating': 4.8, 'count': 66, 'image_count': 54, 'reply_count': 62}",4.8,66.0,54.0,62.0,37.4767829,126.93632618
아끼면망한다.김치찜&김치찌개-본점,"{'lat': '37.4879641', 'lng': '126.91140552'}","['찜/탕', '한식', '포장', '일식/돈까스']","{'average_rating': 5.0, 'count': 38, 'image_count': 25, 'reply_count': 25}",5.0,38.0,25.0,25.0,37.4879641,126.91140552
죽에진심,"{'lat': '37.4791602', 'lng': '126.92958616'}","['한식', '야식', '도시락/죽', '1인분주문']","{'average_rating': 4.8, 'count': 271, 'image_count': 236, 'reply_count': 236}",4.8,271.0,236.0,236.0,37.4791602,126.92958616
대림동숙이네,"{'lat': '37.4923835', 'lng': '126.90207169'}","['중국집', '아시안', '다회용기']","{'average_rating': 4.7, 'count': 44, 'image_count': 19, 'reply_count': 1}",4.7,44.0,19.0,1.0,37.4923835,126.90207169
용호제육-신림본점,"{'lat': '37.4791397', 'lng': '126.94093445'}","['한식', '고기/구이', '포장']","{'average_rating': 5.0, 'count': 16, 'image_count': 18, 'reply_count': 16}",5.0,16.0,18.0,16.0,37.4791397,126.94093445
꾸어가게생선구이-봉천점,"{'lat': '37.4831414958054', 'lng': '126.945611194744'}","['한식', '고기/구이']","{'average_rating': 4.7, 'count': 304, 'image_count': 174, 'reply_count': 257}",4.7,304.0,174.0,257.0,37.4831414958054,126.945611194744
찌개장인남호웅-관악본점,"{'lat': '37.4854486', 'lng': '126.92872326'}","['찜/탕', '한식', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 2, 'image_count': 2, 'reply_count': 0}",5.0,2.0,2.0,0.0,37.4854486,126.92872326
후추스시,"{'lat': '37.4781674', 'lng': '126.95726161'}","['일식/돈까스', '회/초밥', '포장']","{'average_rating': 5.0, 'count': 46, 'image_count': 49, 'reply_count': 43}",5.0,46.0,49.0,43.0,37.4781674,126.95726161
오빠네닭발,"{'lat': '37.4843936', 'lng': '126.92651235'}","['한식', '고기/구이', '야식', '포장', '1인분주문']","{'average_rating': 4.8, 'count': 10, 'image_count': 8, 'reply_count': 0}",4.8,10.0,8.0,0.0,37.4843936,126.92651235
우리스시 신림본점,"{'lat': '37.4859944', 'lng': '126.92117477'}","['일식/돈까스', '회/초밥', '야식', '포장']","{'average_rating': 4.9, 'count': 184, 'image_count': 183, 'reply_count': 116}",4.9,184.0,183.0,116.0,37.4859944,126.92117477
충청도치킨,"{'lat': '37.4708517', 'lng': '126.93219542'}","['치킨', '포장', '야식']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4708517,126.93219542
카츠백-관악점,"{'lat': '37.4840309', 'lng': '126.95324184'}","['일식/돈까스', '도시락/죽', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 19, 'image_count': 17, 'reply_count': 19}",4.8,19.0,17.0,19.0,37.4840309,126.95324184
슬로우캘리-서울대점,"{'lat': '37.4697626', 'lng': '126.93779409'}","['샐러드', '아시안', '카페/디저트', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 36, 'image_count': 32, 'reply_count': 12}",4.9,36.0,32.0,12.0,37.4697626,126.93779409
건강한끼-서울대입구역점,"{'lat': '37.4859121', 'lng': '126.95687489'}","['피자/양식', '중국집', '한식', '포장', '야식']","{'average_rating': 4.6, 'count': 29, 'image_count': 24, 'reply_count': 13}",4.6,29.0,24.0,13.0,37.4859121,126.95687489
명인카츠-봉천본점,"{'lat': '37.4826592', 'lng': '126.939424'}","['분식', '일식/돈까스', '포장']","{'average_rating': 5.0, 'count': 562, 'image_count': 491, 'reply_count': 559}",5.0,562.0,491.0,559.0,37.4826592,126.939424
경북상회,"{'lat': '37.5148237', 'lng': '126.93797594'}","['일식/돈까스', '회/초밥', '포장']","{'average_rating': 4.9, 'count': 401, 'image_count': 432, 'reply_count': 2}",4.9,401.0,432.0,2.0,37.5148237,126.93797594
먹보족-신림점,"{'lat': '37.4826161', 'lng': '126.91047824'}","['한식', '족발/보쌈', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 131, 'image_count': 112, 'reply_count': 131}",4.9,131.0,112.0,131.0,37.4826161,126.91047824
두그릇따로두따국밥-본점,"{'lat': '37.4834868', 'lng': '126.93792814'}","['한식', '포장', '1인분주문']","{'average_rating': 4.8, 'count': 43, 'image_count': 24, 'reply_count': 0}",4.8,43.0,24.0,0.0,37.4834868,126.93792814
스윗보울치킨,"{'lat': '37.4803245', 'lng': '126.92836671'}","['분식', '일식/돈까스', '야식', '치킨', '포장', '1인분주문']","{'average_rating': 5.0, 'count': 84, 'image_count': 92, 'reply_count': 1}",5.0,84.0,92.0,1.0,37.4803245,126.92836671
냉찜장인냉면&김치찜-신림점,"{'lat': '37.48884731844681', 'lng': '126.92678001029716'}","['찜/탕', '한식', '포장', '야식', '1인분주문']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.48884731844681,126.92678001029716
파파존스피자-신림점,"{'lat': '37.4804637', 'lng': '126.90887697'}","['피자/양식', '프랜차이즈']","{'average_rating': 4.7, 'count': 662, 'image_count': 329, 'reply_count': 0}",4.7,662.0,329.0,0.0,37.4804637,126.90887697
멘부리-영등포점,"{'lat': '37.5063625', 'lng': '126.90732395'}","['한식', '일식/돈까스', '도시락/죽', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 239, 'image_count': 202, 'reply_count': 54}",4.8,239.0,202.0,54.0,37.5063625,126.90732395
삼호핫오리-5호점,"{'lat': '37.500887635283', 'lng': '126.937430202058'}","['중국집', '야식', '아시안']","{'average_rating': 4.9, 'count': 119, 'image_count': 80, 'reply_count': 25}",4.9,119.0,80.0,25.0,37.500887635283,126.937430202058
시드니스테이크,"{'lat': '37.4780389755775', 'lng': '126.955503016752'}","['피자/양식', '포장', '치킨', '고기/구이']","{'average_rating': 4.9, 'count': 148, 'image_count': 115, 'reply_count': 9}",4.9,148.0,115.0,9.0,37.4780389755775,126.955503016752
호식이두마리치킨-노량진점,"{'lat': '37.5119469', 'lng': '126.93888513'}","['포장', '야식', '프랜차이즈', '치킨']","{'average_rating': 4.7, 'count': 2118, 'image_count': 1506, 'reply_count': 47}",4.7,2118.0,1506.0,47.0,37.5119469,126.93888513
"버닝찜닭, 매운찜닭에 도전하다-관악본점","{'lat': '37.4854486', 'lng': '126.92872326'}","['찜/탕', '한식', '고기/구이', '포장']","{'average_rating': 5.0, 'count': 5, 'image_count': 3, 'reply_count': 5}",5.0,5.0,3.0,5.0,37.4854486,126.92872326
서산할매묵은지김치찜-관악본점,"{'lat': '37.4854486', 'lng': '126.92872326'}","['찜/탕', '한식', '포장', '프랜차이즈']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 1}",5.0,1.0,1.0,1.0,37.4854486,126.92872326
카레랑,"{'lat': '37.4843936', 'lng': '126.92651235'}","['한식', '일식/돈까스', '야식']","{'average_rating': 4.2, 'count': 17, 'image_count': 8, 'reply_count': 0}",4.2,17.0,8.0,0.0,37.4843936,126.92651235
왔따얼큰육개장-신림점,"{'lat': '37.4835792', 'lng': '126.91264579'}","['찜/탕', '한식', '포장', '야식', '1인분주문']","{'average_rating': 5.0, 'count': 6, 'image_count': 5, 'reply_count': 6}",5.0,6.0,5.0,6.0,37.4835792,126.91264579
도령김치찜&김치찌개-신림점,"{'lat': '37.4826161', 'lng': '126.91047824'}","['찜/탕', '한식', '고기/구이', '포장', '야식']","{'average_rating': 5.0, 'count': 35, 'image_count': 28, 'reply_count': 35}",5.0,35.0,28.0,35.0,37.4826161,126.91047824
소소한상,"{'lat': '37.48884731844681', 'lng': '126.92678001029716'}","['찜/탕', '한식', '고기/구이', '포장', '야식', '1인분주문']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.48884731844681,126.92678001029716
닭발분식,"{'lat': '37.477218349598765', 'lng': '126.91258820692421'}","['한식', '분식', '포장']","{'average_rating': 4.9, 'count': 348, 'image_count': 336, 'reply_count': 101}",4.9,348.0,336.0,101.0,37.477218349598765,126.91258820692421
짜글이선생-봉천점,"{'lat': '37.4775421', 'lng': '126.94693072'}","['한식', '야식', '포장', '1인분주문']","{'average_rating': 5.0, 'count': 33, 'image_count': 25, 'reply_count': 28}",5.0,33.0,25.0,28.0,37.4775421,126.94693072
신전떡볶이-신림점,"{'lat': '37.490502672624', 'lng': '126.929158570483'}","['분식', '프랜차이즈', '포장', '아시안']","{'average_rating': 4.8, 'count': 495, 'image_count': 354, 'reply_count': 157}",4.8,495.0,354.0,157.0,37.490502672624,126.929158570483
꾸이꾸이숯불두마리치킨-신길점,"{'lat': '37.5087342', 'lng': '126.91538914'}","['고기/구이', '치킨', '포장', '도시락/죽']","{'average_rating': 5.0, 'count': 2395, 'image_count': 2140, 'reply_count': 2325}",5.0,2395.0,2140.0,2325.0,37.5087342,126.91538914
본죽앤비빔밥-관악우체국점,"{'lat': '37.4849124635763', 'lng': '126.932612779202'}","['한식', '프랜차이즈', '도시락/죽', '1인분주문']","{'average_rating': 4.9, 'count': 293, 'image_count': 178, 'reply_count': 3}",4.9,293.0,178.0,3.0,37.4849124635763,126.932612779202
동대문엽기떡볶이-관악난곡점,"{'lat': '37.4727968129884', 'lng': '126.918772108443'}","['분식', '프랜차이즈', '포장']","{'average_rating': 4.5, 'count': 2288, 'image_count': 901, 'reply_count': 1544}",4.5,2288.0,901.0,1544.0,37.4727968129884,126.918772108443
덮덮밥-독산점,"{'lat': '37.4796502', 'lng': '126.90702994'}","['한식', '프랜차이즈', '도시락/죽', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 367, 'image_count': 304, 'reply_count': 100}",4.9,367.0,304.0,100.0,37.4796502,126.90702994
콕투스,"{'lat': '37.479761', 'lng': '126.94268077'}","['카페/디저트', '피자/양식', '포장']","{'average_rating': 5.0, 'count': 39, 'image_count': 29, 'reply_count': 0}",5.0,39.0,29.0,0.0,37.479761,126.94268077
네네치킨-신림남부점,"{'lat': '37.4820565', 'lng': '126.91087771'}","['프랜차이즈', '치킨', '포장']","{'average_rating': 4.9, 'count': 522, 'image_count': 469, 'reply_count': 172}",4.9,522.0,469.0,172.0,37.4820565,126.91087771
포슈아쌀국수배달전문-관악점,"{'lat': '37.4841435', 'lng': '126.93354928'}","['피자/양식', '한식', '분식', '아시안', '포장']","{'average_rating': 4.8, 'count': 264, 'image_count': 178, 'reply_count': 4}",4.8,264.0,178.0,4.0,37.4841435,126.93354928
육회바른연어-동작행정타운점,"{'lat': '37.5042528', 'lng': '126.94029047'}","['한식', '야식', '일식/돈까스', '회/초밥', '포장', '프랜차이즈']","{'average_rating': 4.7, 'count': 44, 'image_count': 43, 'reply_count': 31}",4.7,44.0,43.0,31.0,37.5042528,126.94029047
백채김치찌개-신림대학동점,"{'lat': '37.469608458725', 'lng': '126.934325912768'}","['한식', '프랜차이즈', '포장']","{'average_rating': 5.0, 'count': 576, 'image_count': 414, 'reply_count': 5}",5.0,576.0,414.0,5.0,37.469608458725,126.934325912768
환희햄버거&디저트단체전문점,"{'lat': '37.5122887', 'lng': '126.95458741'}","['피자/양식', '버거', '카페/디저트', '포장']","{'average_rating': 5.0, 'count': 1, 'image_count': 0, 'reply_count': 0}",5.0,1.0,0.0,0.0,37.5122887,126.95458741
손가네,"{'lat': '37.4848792', 'lng': '126.9270464'}","['한식', '고기/구이', '족발/보쌈', '야식']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0.0,0.0,0.0,0.0,37.4848792,126.9270464
몽글몽글강릉초당짬뽕순두부,"{'lat': '37.4851191', 'lng': '126.9186225'}","['중국집', '한식', '찜/탕', '포장']","{'average_rating': 5.0, 'count': 25, 'image_count': 18, 'reply_count': 24}",5.0,25.0,18.0,24.0,37.4851191,126.9186225
"찜닭붐,찜닭에토핑이터진다-관악본점","{'lat': '37.4854486', 'lng': '126.92872326'}","['찜/탕', '한식', '고기/구이', '포장']","{'average_rating': 3.0, 'count': 1, 'image_count': 0, 'reply_count': 1}",3.0,1.0,0.0,1.0,37.4854486,126.92872326
미스터도시락-낙성대점,"{'lat': '37.4741121278347', 'lng': '126.966946460682'}","['한식', '프랜차이즈', '도시락/죽']","{'average_rating': 4.8, 'count': 36, 'image_count': 32, 'reply_count': 0}",4.8,36.0,32.0,0.0,37.4741121278347,126.966946460682
셰프의돈까스-관악점,"{'lat': '37.4845469076013', 'lng': '126.937506341835'}","['포장', '일식/돈까스', '프랜차이즈']","{'average_rating': 4.9, 'count': 1850, 'image_count': 1623, 'reply_count': 25}",4.9,1850.0,1623.0,25.0,37.4845469076013,126.937506341835
흥부보쌈,"{'lat': '37.4827015', 'lng': '126.92941209'}","['족발/보쌈', '한식', '포장', '1인분주문']","{'average_rating': 4.5, 'count': 16, 'image_count': 10, 'reply_count': 0}",4.5,16.0,10.0,0.0,37.4827015,126.92941209
"반찜,찜닭에도반반이있다.-관악본점","{'lat': '37.4854486', 'lng': '126.92872326'}","['찜/탕', '한식', '포장', '고기/구이']","{'average_rating': 4.7, 'count': 30, 'image_count': 34, 'reply_count': 30}",4.7,30.0,34.0,30.0,37.4854486,126.92872326
파리바게뜨-봉천역점,"{'lat': '37.4825978350158', 'lng': '126.942762127252'}","['카페/디저트', '프랜차이즈', '샌드위치']","{'average_rating': 4.9, 'count': 136, 'image_count': 149, 'reply_count': 42}",4.9,136.0,149.0,42.0,37.4825978350158,126.942762127252
